Distance,2.174729,3012,1385
"System.Runtime.InteropServices.ComTypes.SYSKIND",3
"System.Runtime.InteropServices.ComTypes.LIBFLAGS",3
"System.Text.NormalizationForm",3
"System.ActivationContext.ContextForm",3
"System.Environment.SpecialFolderOption",3
"System.Environment.SpecialFolder",3
"System.Diagnostics.DebuggableAttribute.DebuggingModes",3
"System.Diagnostics.Tracing.EventProvider.WriteEventErrorCode",3
"System.Diagnostics.Tracing.ManifestEnvelope.ManifestFormats",3
"System.Threading.Tasks.TplEtwProvider.ForkJoinOperationType",3
"System.Threading.Tasks.TplEtwProvider.TaskWaitBehavior",3
"System.Deployment.Internal.Isolation.StoreOperationStageComponent.OpFlags",3
"System.Deployment.Internal.Isolation.StoreOperationStageComponent.Disposition",3
"System.Deployment.Internal.Isolation.StoreOperationStageComponentFile.OpFlags",3
"System.Deployment.Internal.Isolation.StoreOperationStageComponentFile.Disposition",3
"System.Deployment.Internal.Isolation.StoreApplicationReference.RefFlags",3
"System.Deployment.Internal.Isolation.StoreOperationPinDeployment.OpFlags",3
"System.Deployment.Internal.Isolation.StoreOperationPinDeployment.Disposition",3
"System.Deployment.Internal.Isolation.StoreOperationUnpinDeployment.OpFlags",3
"System.Deployment.Internal.Isolation.StoreOperationUnpinDeployment.Disposition",3
"System.Deployment.Internal.Isolation.StoreOperationInstallDeployment.OpFlags",3
"System.Deployment.Internal.Isolation.StoreOperationInstallDeployment.Disposition",3
"System.Deployment.Internal.Isolation.StoreOperationUninstallDeployment.OpFlags",3
"System.Deployment.Internal.Isolation.StoreOperationUninstallDeployment.Disposition",3
"System.Deployment.Internal.Isolation.StoreOperationSetDeploymentMetadata.OpFlags",3
"System.Deployment.Internal.Isolation.StoreOperationSetDeploymentMetadata.Disposition",3
"System.Deployment.Internal.Isolation.StoreOperationSetCanonicalizationContext.OpFlags",3
"System.Deployment.Internal.Isolation.StoreOperationScavenge.OpFlags",3
"System.Deployment.Internal.Isolation.Store.EnumAssembliesFlags",3
"System.Deployment.Internal.Isolation.Store.EnumAssemblyFilesFlags",3
"System.Deployment.Internal.Isolation.Store.EnumApplicationPrivateFiles",3
"System.Deployment.Internal.Isolation.Store.EnumAssemblyInstallReferenceFlags",3
"System.Deployment.Internal.Isolation.Store.EnumCategoriesFlags",3
"System.Deployment.Internal.Isolation.Store.EnumSubcategoriesFlags",3
"System.Deployment.Internal.Isolation.Store.EnumCategoryInstancesFlags",3
"System.Deployment.Internal.Isolation.Store.GetPackagePropertyFlags",3
"System.Runtime.CompilerServices.RuntimeHelpers.TryCode",3
"System.Runtime.CompilerServices.RuntimeHelpers.CleanupCode",3
"System.Runtime.CompilerServices.ConditionalWeakTable<TKey, TValue>.CreateValueCallback<TKey, TValue>",3
"System.Security.Policy.Evidence.EvidenceLockHolder.LockType",3
"System.Deployment.Internal.Isolation.IsolationInterop.CreateActContextParameters.CreateFlags",3
"System.Deployment.Internal.Isolation.IsolationInterop.CreateActContextParametersSource.SourceFlags",3
"Microsoft.Win32.RegistryKey",2
"System.AggregateException",2
"System.ArraySegment<T>",2
"System.ValueTuple",2
"System.ValueTuple<T1>",2
"System.ValueTuple<T1, T2>",2
"System.ValueTuple<T1, T2, T3>",2
"System.ValueTuple<T1, T2, T3, T4>",2
"System.ValueTuple<T1, T2, T3, T4, T5>",2
"System.ValueTuple<T1, T2, T3, T4, T5, T6>",2
"System.ValueTuple<T1, T2, T3, T4, T5, T6, T7>",2
"System.ValueTuple<T1, T2, T3, T4, T5, T6, T7, TRest>",2
"System.DateTime",2
"System.DateTimeOffset",2
"System.SystemException",2
"System.MulticastDelegate",2
"System.ApplicationException",2
"System.ResolveEventArgs",2
"System.AssemblyLoadEventArgs",2
"System.AppDomain",2
"System.AppDomainManager",2
"System.LoaderOptimizationAttribute",2
"System.ArgIterator",2
"System.AttributeUsageAttribute",2
"System.Boolean",2
"System.Byte",2
"System.Char",2
"System.CLSCompliantAttribute",2
"System.__ComObject",2
"System.ConsoleCancelEventArgs",2
"System.ConsoleKeyInfo",2
"System.ContextBoundObject",2
"System.ContextStaticAttribute",2
"System.Decimal",2
"System.Double",2
"System.Enum",2
"System.FlagsAttribute",2
"System.Guid",2
"System.Int16",2
"System.Int32",2
"System.Int64",2
"System.IntPtr",2
"System.InvalidTimeZoneException",2
"System.NonSerializedAttribute",2
"System.ObsoleteAttribute",2
"System.ParamArrayAttribute",2
"System.RuntimeArgumentHandle",2
"System.RuntimeTypeHandle",2
"System.RuntimeMethodHandle",2
"System.RuntimeFieldHandle",2
"System.ModuleHandle",2
"System.SByte",2
"System.SerializableAttribute",2
"System.Single",2
